cluster_probs
"[0.0, 5.110290315912813e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00379757909104228, 0.0, 4.029499595193835e-38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9962024092674255, 0.0, 0.0, 2.2885951814211047e-11, 0.0]"
"[0.0, 0.9999990463256836, 0.0, 0.0, 0.0, 0.0, 3.2229864679470793e-44, 0.0, 0.0, 0.0, 8.709087943341493e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.753187194957247e-23, 2.156210321402341e-08, 0.0, 0.0, 8.21360799818649e-07, 0.0]"
"[0.0, 2.5177310289013232e-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3514804471291635e-23, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.3167730520170033e-17, 0.0, 0.0, 1.0916115037090325e-42, 0.0]"
"[0.0, 6.111896322380517e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9881734848022461, 0.0, 0.0, 0.0, 8.50725819487613e-28, 0.0, 0.0, 0.0, 0.0, 5.160253568906852e-40, 0.011826343834400177, 0.0, 0.0, 8.077639535031267e-08, 0.0]"
"[0.0, 3.1143772574211212e-28, 0.0, 0.0, 1.4458597554903463e-40, 0.0, 3.931802908585194e-31, 0.0, 0.0, 0.0, 1.401298464324817e-45, 0.0, 0.0, 0.0, 2.402747921229732e-16, 0.0, 0.0, 0.0, 0.0, 1.0, 4.565951531879459e-23, 0.0, 0.0, 2.5998850543012442e-30, 0.0]"
"[0.0, 9.168176634544167e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0075240988727252e-11, 3.8956097308229915e-42, 0.0, 0.0, 7.707141553786494e-44, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1105720787440987e-08, 0.0, 0.0, 1.0, 0.0]"
"[0.0, 0.9999527335166931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1405221300719859e-07, 3.4752201915255463e-43, 0.0, 0.0, 5.011225477225908e-40, 0.0, 0.0, 0.0, 0.0, 2.619026829823083e-42, 1.2483353109896123e-12, 0.0, 0.0, 4.70866471005138e-05, 0.0]"
"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2525394296235132e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.614412992386475e-33, 7.522123297663292e-31, 0.0, 0.0, 3.618669795740834e-29, 0.0]"
"[0.0, 6.269936146891751e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.087470726247958e-22, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.420137476462266e-16, 0.0, 0.0, 7.538257062866067e-40, 0.0]"
"[0.0, 1.050016627421117e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.667762393443785e-23, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.546275348539463e-19, 0.0, 0.0, 1.6815581571897805e-44, 0.0]"
